"NC Code","Brand Name","Total Available","Size","Cases Per Pallet","Supplier","Supplier Allotment","Broker Name",
="20162","NC Blended Malt Whiskey 05","0",".375L","15","Oak & Grist Distilling Co.","1","William Goldberg",
="20175","Bailey's Apple Pie","570",".75L","55","Diageo NA","0","Garrett Miller",
="20183","Minor Case Straight Rye","0",".75L","95","Luxco","0","Donavan Campbell",
="20186","Weller CYPB","0",".75L","100","Sazerac Co.","0","Rick Henry",
="20192","E.H. Taylor Jr. Single Barrel Bourbon","0",".75L","100","Sazerac Co.","0","Rick Henry",
="20205","Woodford Reserve Derby","0","1.00L","90","Brown - Forman","0","Lauren Wiseman",
="20207","Woodford Reserve Master Collection","0","700ML","80","Brown - Forman","0","Lauren Wiseman",
="20217","Talisker Distillers Edition","0",".75L","80","Diageo NA","0","Garrett Miller",
="20233","Crown Royal Salted Caramel","0",".75L","56","Diageo NA","0","Garrett Miller",
="20249","NC Willie Simon Call's Apple Brandy","0",".375L","11","Call Family Distillers","0","Laura Call",
="20271","Angels Envy Cask Strength","0",".75L","56","Bacardi USA","0","Barry Sessoms",
="20279","Angels Envy Rye","0",".75L","108","Bacardi USA","0","Barry Sessoms",
="20286","Woodford Reserve Batch Proof","0",".75L","80","Brown - Forman","0","Lauren Wiseman",
="20371","Bomberger's Declaration KSB","0",".75L","210","Chatham Imports","0","Nick Pourasef",
="20378","Michter's Toasted Barrel Strength Rye","0",".75L","190","Chatham Imports","0","Nick Pourasef",
="20410","Hpnotiq Gift Set","0",".75L","40","Heaven Hill","0","Nick Pourasef",
="20439","Jack Daniel's Equity w/ 2 Rocks GLS","0",".75L","60","Brown - Forman","0","Lauren Wiseman",
="20529","1792 Sweet Wheat Bourbon","0",".75L","102","Sazerac Co.","0","Barry Sessoms",
="20536","1792 Single Barrel Bourbon","0",".75L","102","Sazerac Co.","0","Barry Sessoms",
="20553","1792 Bottled in Bond KSBW","85",".75L","102","Sazerac Co.","0","Barry Sessoms",
="20557","Casamigos Anejo","0","1.00L","80","Diageo dba Casamigos","0","Bill York",
="20558","Casamigos Blanco","0","1.00L","80","Diageo dba Casamigos","0","Bill York",
="20564","Casamigos Mezcal Joven","0","1.00L","80","Diageo dba Casamigos","0","Bill York",
="20569","Casamigos Reposado","0","1.00L","80","Diageo dba Casamigos","0","Bill York",
="20573","Evan Williams Spiced Cider","39",".75L","70","Heaven Hill","0","Nick Pourasef",
="20581","E.H. Taylor Jr. Small Batch","0",".75L","100","Sazerac Co.","0","Rick Henry",
="20582","E.H. Taylor Jr. Straight Rye Whiskey","0",".75L","100","Sazerac Co.","0","Rick Henry",
="20595","Stagg Bourbon","0",".75L","100","Sazerac Co.","0","Rick Henry",
="20608","Shenk's Sour Mash Whiskey","0",".75L","210","Chatham Imports","0","Nick Pourasef",
="20612","Sazerac Rye 6Y","0",".75L","88","Sazerac Co.","0","Rick Henry",
="20623","Belvedere Pure Midnight Saber Luminous","0","1.75L","48","Moet Hennessy","0","Garrett Miller",
="20624","Buffalo Trace Bourbon Cream","0",".75L","50","Sazerac Co.","0","Rick Henry",
="20630","Effen Pride Sleeve","353",".75L","112","Beam Suntory","0","Bill York",
="20632","Smirnoff Red White & Berry","915","1.75L","80","Diageo NA","0","Garrett Miller",
="20636","I.W. Harper 15Y","0",".75L","50","Diageo NA","0","Garrett Miller",
="20638","Patron Estate Release","20",".75L","84","Bacardi USA","0","Barry Sessoms",
="20678","Smirnoff Red White & Berry","684",".75L","70","Diageo NA","0","Garrett Miller",
="20706","Maker's Mark 101","0",".75L","102","Beam Suntory","0","Bill York",
="20726","NC Kill Devil Rum Winter Solspice","0",".75L","29","Outer Banks Craft Distilling","0","Lauren Wiseman",
="20773","Michter's Toasted Finished US1 Bourbon","0",".75L","190","Chatham Imports","0","Nick Pourasef",
="20788","Crown Royal w/ Panthers VAP","584",".75L","36","Diageo NA","0","Garrett Miller",
="20796","Glenkinchie Distillers Edition","0",".75L","80","Diageo NA","0","Garrett Miller",
="20808","Smirnoff Peppermint Twist","545",".75L","70","Diageo NA","0","Garrett Miller",
="20815","NC Kill Devil Rum Shipwreck Series","0",".75L","30","Outer Banks Craft Distilling","0","Lauren Wiseman",
="20843","Jameson 18Y","0",".75L","72","Pernod Ricard USA","216","Jack Wooten",
="20871","Corazon Expressiones Thomas Handy Anejo","0",".75L","204","Sazerac Co.","0","Rick Henry",
="20873","Dalwhinnie Distillers Edition","0",".75L","96","Diageo NA","0","Garrett Miller",
="20875","Lagavulin Distillers Edition","0",".75L","92","Diageo NA","0","Garrett Miller",
="20886","Rebel 10Y S.B. Bourbon","0",".75L","72","Luxco","0","Donavan Campbell",
="21016","99 Mangoes","485","50ML","102","Sazerac Co.","306","Rick Henry",
="21116","Fireball Cinnamon Whisky","4009","50ML","108","Sazerac Co.","3672","Rick Henry",
="21122","Ciroc Summer Watermelon","0","50ML","108","Diageo NA","324","Garrett Miller",
="21126","Skrewball Peanut Butter Whiskey","293","50ML","80","Pernod Ricard USA","400","Jack Wooten",
="21129","Johnnie Walker Blue","66","50ML","68","Diageo NA","204","Garrett Miller",
="21130","Deep Eddy Lime Vodka","125","50ML","102","Heaven Hill","306","Nick Pourasef",
="21132","Rain Vodka","2","50ML","150","Sazerac Co.","450","Rick Henry",
="21134","1800 Silver - 10Pk","127","50ML","100","Proximo Spirits","400","Lauren Wiseman",
="21135","1800 Reposado - 10Pk","379","50ML","100","Proximo Spirits","400","Lauren Wiseman",
="21137","Casamigos Blanco","0","50ML","91","Diageo dba Casamigos","364","Bill York",
="21166","NC Midnight Moon Rebel Razz","66","50ML","72","Piedmont Distillers","216","Donavan Campbell",
="21167","NC Midnight Moon Watermelon","0","50ML","72","Piedmont Distillers","216","Donavan Campbell",
="21169","New Amsterdam Pink Whitney","443","50ML","102","E & J Gallo Winery","510","Donavan Campbell",
="21171","Jameson Irish - 10Pk","23","50ML","54","Pernod Ricard USA","100","Jack Wooten",
="21172","RumChata - 10Pk","87","50ML","96","E & J Gallo Winery","192","Donavan Campbell",
="21173","NC Midnight Moon Apple Pie","50","50ML","72","Piedmont Distillers","216","Donavan Campbell",
="21175","Avion Silver - 10Pk","0","50ML","90","Pernod Ricard USA","180","Jack Wooten",
="21180","New Amsterdam Vodka - 10Pk","258","50ML","70","E & J Gallo Winery","420","Donavan Campbell",
="21181","New Amsterdam Stratusphere Gin","226","50ML","70","E & J Gallo Winery","280","Donavan Campbell",
="21183","Smirnoff Vanilla - 10Pk","0","50ML","120","Diageo NA","240","Garrett Miller",
="21184","Ciroc","108","50ML","108","Diageo NA","216","Garrett Miller",
="21185","Ciroc Peach","0","50ML","108","Diageo NA","216","Garrett Miller",
="21190","Smirnoff Raspberry - 10Pk","50","50ML","120","Diageo NA","360","Garrett Miller",
="21191","Smirnoff Peach - 10Pk","0","50ML","120","Diageo NA","360","Garrett Miller",
="21196","Ole Smoky Apple Pie Moonshine","16","50ML","130","Ole Smoky Distillery","390","Barry Sessoms",
="21200","Pearl Vodka - 10PK","0","50ML","96","Luxco","288","Donavan Campbell",
="21201","Smirnoff Orange - 10Pk","7","50ML","120","Diageo NA","360","Garrett Miller",
="21205","Smirnoff Whipped Cream - 10Pk","0","50ML","90","Diageo NA","360","Garrett Miller",
="21209","Kraken Original Rum -15Pk","404","50ML","126","Proximo Spirits","320","Lauren Wiseman",
="21217","Elijah Craig Small Batch","445","50ML","204","Heaven Hill","612","Nick Pourasef",
="21221","Wild Turkey American Honey - 12Pk","134","50ML","108","Campari America","204","Barry Sessoms",
="21234","Burnett's 80","141","50ML","102","Heaven Hill","204","Nick Pourasef",
="21236","Jim Beam Kentucky Fire","120","50ML","108","Beam Suntory","216","Bill York",
="21242","Capt. Morgan Spiced 70 - 10Pk","0","50ML","120","Diageo NA","240","Garrett Miller",
="21243","Woodford Reserve - 12Pk (PET)","0","50ML","77","Brown - Forman","154","Lauren Wiseman",
="21244","Grey Goose","0","50ML","63","Bacardi USA","189","Barry Sessoms",
="21261","Jim Beam Peach","142","50ML","108","Beam Suntory","324","Bill York",
="21262","99 Bananas - 10Pk","2329","50ML","102","Sazerac Co.","408","Rick Henry",
="21266","Evan Williams Peach","199","50ML","102","Heaven Hill","204","Nick Pourasef",
="21268","New Amsterdam Apple Flavored","15","50ML","98","E & J Gallo Winery","408","Donavan Campbell",
="21270","Skyy Vodka - 12Pk","267","50ML","102","Campari America","243","Barry Sessoms",
="21274","Crown Royal Regal Apple","153","50ML","165","Diageo NA","990","Garrett Miller",
="21275","99 Blue Raspberries","160","50ML","102","Sazerac Co.","306","Rick Henry",
="21277","E & J Brandy - 10Pk","498","50ML","70","E & J Gallo Winery","420","Donavan Campbell",
="21284","99 Fruit Punch","0","50ML","102","Sazerac Co.","0","Rick Henry",
="21286","99 Long Island Iced Tea","250","50ML","102","Sazerac Co.","306","Rick Henry",
="21287","Ketel One - 12Pk","134","50ML","120","Diageo NA","240","Garrett Miller",
="21292","99 Butterscotch","208","50ML","102","Sazerac Co.","306","Rick Henry",
="21293","99 Watermelon","348","50ML","102","Sazerac Co.","306","Rick Henry",
="21295","99 Pineapples","0","50ML","102","Sazerac Co.","306","Rick Henry",
="21302","Johnnie Walker Black Label - 12Pk","1","50ML","108","Diageo NA","216","Garrett Miller",
="21303","Evan Williams Black Label - 10Pk","392","50ML","102","Heaven Hill","408","Nick Pourasef",
="21304","Evan Williams Honey","39","50ML","102","Heaven Hill","306","Nick Pourasef",
="21307","DiSaronno Amaretto - 20Pk","53","50ML","48","Disaronno International","192","Lauren Wiseman",
="21308","Malibu Coconut Rum - 10Pk","0","50ML","112","Pernod Ricard USA","224","Jack Wooten",
="21313","Jose Cuervo Especial Gold - 10Pk","0","50ML","114","Proximo Spirits","456","Lauren Wiseman",
="21314","Hennessy VS - 12Pk","0","50ML","40","Moet Hennessy","160","Garrett Miller",
="21320","Jim Beam Honey - 10Pk","0","50ML","108","Beam Suntory","216","Bill York",
="21321","Maker's Mark - 12Pk","0","50ML","65","Beam Suntory","130","Bill York",
="21323","Paul Masson Grande Amber","0","50ML","108","Sazerac Co.","0","Rick Henry",
="21328","Kinky Fruit Punch Liqueur","0","50ML","160","Associated Brewing","0","Jason Lemansky",
="21341","Cinerator Hot Cinnamon Liqueur - 10Pk","249","50ML","102","Heaven Hill","510","Nick Pourasef",
="21345","Crown Royal Black","173","50ML","165","Diageo NA","330","Garrett Miller",
="21348","Bacardi Superior Rum - 10Pk","205","50ML","96","Bacardi USA","480","Barry Sessoms",
